date,division,inflation_yoy,inflation_mom,year,month,division_label
2009-06-01,01,3.3,0.2,2009,6,Food & Non-Alcoholic Beverages
2009-07-01,01,2.0,0.2,2009,7,Food & Non-Alcoholic Beverages
2009-08-01,01,1.5,0.2,2009,8,Food & Non-Alcoholic Beverages
2009-09-01,01,1.0,0.3,2009,9,Food & Non-Alcoholic Beverages
2009-10-01,01,0.8,0.0,2009,10,Food & Non-Alcoholic Beverages
2009-11-01,01,0.9,0.4,2009,11,Food & Non-Alcoholic Beverages
2009-12-01,01,1.1,0.5,2009,12,Food & Non-Alcoholic Beverages
2010-01-01,01,1.2,0.2,2010,1,Food & Non-Alcoholic Beverages
2010-02-01,01,1.2,0.0,2010,2,Food & Non-Alcoholic Beverages
2010-03-01,01,1.7,0.0,2010,3,Food & Non-Alcoholic Beverages
2010-04-01,01,2.3,0.1,2010,4,Food & Non-Alcoholic Beverages
2010-05-01,01,2.6,0.4,2010,5,Food & Non-Alcoholic Beverages
2010-06-01,01,2.9,0.5,2010,6,Food & Non-Alcoholic Beverages
2010-07-01,01,2.9,0.2,2010,7,Food & Non-Alcoholic Beverages
2010-08-01,01,3.0,0.3,2010,8,Food & Non-Alcoholic Beverages
2010-09-01,01,2.7,0.0,2010,9,Food & Non-Alcoholic Beverages
2010-10-01,01,2.8,0.1,2010,10,Food & Non-Alcoholic Beverages
2010-11-01,01,2.8,0.5,2010,11,Food & Non-Alcoholic Beverages
2010-12-01,01,2.6,0.3,2010,12,Food & Non-Alcoholic Beverages
2011-01-01,01,3.6,1.2,2011,1,Food & Non-Alcoholic Beverages
2011-02-01,01,4.7,1.1,2011,2,Food & Non-Alcoholic Beverages
2011-03-01,01,4.7,0.0,2011,3,Food & Non-Alcoholic Beverages
2011-04-01,01,4.9,0.3,2011,4,Food & Non-Alcoholic Beverages
2011-05-01,01,4.5,0.0,2011,5,Food & Non-Alcoholic Beverages
2011-06-01,01,4.7,0.7,2011,6,Food & Non-Alcoholic Beverages
2011-07-01,01,4.9,0.4,2011,7,Food & Non-Alcoholic Beverages
2011-08-01,01,4.6,0.0,2011,8,Food & Non-Alcoholic Beverages
2011-09-01,01,5.0,0.4,2011,9,Food & Non-Alcoholic Beverages
2011-10-01,01,5.7,0.8,2011,10,Food & Non-Alcoholic Beverages
2011-11-01,01,5.1,0.0,2011,11,Food & Non-Alcoholic Beverages
2011-12-01,01,5.1,0.3,2011,12,Food & Non-Alcoholic Beverages
2012-01-01,01,4.8,0.8,2012,1,Food & Non-Alcoholic Beverages
2012-02-01,01,2.9,-0.7,2012,2,Food & Non-Alcoholic Beverages
2012-03-01,01,2.9,0.0,2012,3,Food & Non-Alcoholic Beverages
2012-04-01,01,2.3,-0.3,2012,4,Food & Non-Alcoholic Beverages
2012-05-01,01,3.0,0.7,2012,5,Food & Non-Alcoholic Beverages
2012-06-01,01,2.9,0.6,2012,6,Food & Non-Alcoholic Beverages
2012-07-01,01,2.6,0.1,2012,7,Food & Non-Alcoholic Beverages
2012-08-01,01,2.8,0.2,2012,8,Food & Non-Alcoholic Beverages
2012-09-01,01,2.4,0.0,2012,9,Food & Non-Alcoholic Beverages
2012-10-01,01,2.0,0.4,2012,10,Food & Non-Alcoholic Beverages
2012-11-01,01,2.0,0.0,2012,11,Food & Non-Alcoholic Beverages
2012-12-01,01,2.0,0.3,2012,12,Food & Non-Alcoholic Beverages
2013-01-01,01,2.2,1.1,2013,1,Food & Non-Alcoholic Beverages
2013-02-01,01,3.3,0.3,2013,2,Food & Non-Alcoholic Beverages
2013-03-01,01,3.3,0.0,2013,3,Food & Non-Alcoholic Beverages
2013-04-01,01,3.8,0.2,2013,4,Food & Non-Alcoholic Beverages
2013-05-01,01,3.5,0.4,2013,5,Food & Non-Alcoholic Beverages
2013-06-01,01,3.2,0.4,2013,6,Food & Non-Alcoholic Beverages
2013-07-01,01,3.9,0.7,2013,7,Food & Non-Alcoholic Beverages
2013-08-01,01,3.6,-0.1,2013,8,Food & Non-Alcoholic Beverages
2013-09-01,01,3.9,0.3,2013,9,Food & Non-Alcoholic Beverages
2013-10-01,01,3.7,0.2,2013,10,Food & Non-Alcoholic Beverages
2013-11-01,01,3.9,0.2,2013,11,Food & Non-Alcoholic Beverages
2013-12-01,01,4.5,0.9,2013,12,Food & Non-Alcoholic Beverages
2014-01-01,01,4.2,0.8,2014,1,Food & Non-Alcoholic Beverages
2014-02-01,01,3.8,-0.1,2014,2,Food & Non-Alcoholic Beverages
2014-03-01,01,3.9,0.1,2014,3,Food & Non-Alcoholic Beverages
2014-04-01,01,3.6,-0.1,2014,4,Food & Non-Alcoholic Beverages
2014-05-01,01,3.3,0.1,2014,5,Food & Non-Alcoholic Beverages
2014-06-01,01,3.5,0.5,2014,6,Food & Non-Alcoholic Beverages
2014-07-01,01,3.1,0.3,2014,7,Food & Non-Alcoholic Beverages
2014-08-01,01,3.3,0.1,2014,8,Food & Non-Alcoholic Beverages
2014-09-01,01,3.2,0.2,2014,9,Food & Non-Alcoholic Beverages
2014-10-01,01,2.8,-0.2,2014,10,Food & Non-Alcoholic Beverages
2014-11-01,01,2.9,0.3,2014,11,Food & Non-Alcoholic Beverages
2014-12-01,01,2.4,0.3,2014,12,Food & Non-Alcoholic Beverages
2015-01-01,01,2.8,1.2,2015,1,Food & Non-Alcoholic Beverages
2015-02-01,01,2.7,-0.2,2015,2,Food & Non-Alcoholic Beverages
2015-03-01,01,2.3,-0.3,2015,3,Food & Non-Alcoholic Beverages
2015-04-01,01,3.1,0.8,2015,4,Food & Non-Alcoholic Beverages
2015-05-01,01,3.5,0.4,2015,5,Food & Non-Alcoholic Beverages
2015-06-01,01,3.4,0.4,2015,6,Food & Non-Alcoholic Beverages
2015-07-01,01,3.8,0.8,2015,7,Food & Non-Alcoholic Beverages
2015-08-01,01,4.2,0.5,2015,8,Food & Non-Alcoholic Beverages
2015-09-01,01,4.3,0.2,2015,9,Food & Non-Alcoholic Beverages
2015-10-01,01,4.7,0.2,2015,10,Food & Non-Alcoholic Beverages
2015-11-01,01,4.1,-0.2,2015,11,Food & Non-Alcoholic Beverages
2015-12-01,01,4.6,0.7,2015,12,Food & Non-Alcoholic Beverages
2016-01-01,01,3.9,0.6,2016,1,Food & Non-Alcoholic Beverages
2016-02-01,01,4.8,0.7,2016,2,Food & Non-Alcoholic Beverages
2016-03-01,01,5.0,-0.1,2016,3,Food & Non-Alcoholic Beverages
2016-04-01,01,4.2,0.0,2016,4,Food & Non-Alcoholic Beverages
2016-05-01,01,4.1,0.3,2016,5,Food & Non-Alcoholic Beverages
2016-06-01,01,4.2,0.5,2016,6,Food & Non-Alcoholic Beverages
2016-07-01,01,3.8,0.3,2016,7,Food & Non-Alcoholic Beverages
2016-08-01,01,3.5,0.2,2016,8,Food & Non-Alcoholic Beverages
2016-09-01,01,3.0,-0.2,2016,9,Food & Non-Alcoholic Beverages
2016-10-01,01,2.5,-0.3,2016,10,Food & Non-Alcoholic Beverages
2016-11-01,01,3.5,0.7,2016,11,Food & Non-Alcoholic Beverages
2016-12-01,01,3.4,0.6,2016,12,Food & Non-Alcoholic Beverages
2017-01-01,01,3.7,0.9,2017,1,Food & Non-Alcoholic Beverages
2017-02-01,01,4.0,0.9,2017,2,Food & Non-Alcoholic Beverages
2017-03-01,01,3.7,-0.4,2017,3,Food & Non-Alcoholic Beverages
2017-04-01,01,3.7,0.1,2017,4,Food & Non-Alcoholic Beverages
2017-05-01,01,4.0,0.5,2017,5,Food & Non-Alcoholic Beverages
2017-06-01,01,3.9,0.4,2017,6,Food & Non-Alcoholic Beverages
2017-07-01,01,3.9,0.3,2017,7,Food & Non-Alcoholic Beverages
2017-08-01,01,3.9,0.3,2017,8,Food & Non-Alcoholic Beverages
2017-09-01,01,4.3,0.1,2017,9,Food & Non-Alcoholic Beverages
2017-10-01,01,4.4,-0.2,2017,10,Food & Non-Alcoholic Beverages
2017-11-01,01,4.0,0.4,2017,11,Food & Non-Alcoholic Beverages
2017-12-01,01,4.1,0.7,2017,12,Food & Non-Alcoholic Beverages
2018-01-01,01,3.8,0.6,2018,1,Food & Non-Alcoholic Beverages
2018-02-01,01,3.0,0.2,2018,2,Food & Non-Alcoholic Beverages
2018-03-01,01,2.8,-0.5,2018,3,Food & Non-Alcoholic Beverages
2018-04-01,01,2.6,-0.2,2018,4,Food & Non-Alcoholic Beverages
2018-05-01,01,2.2,0.2,2018,5,Food & Non-Alcoholic Beverages
2018-06-01,01,0.8,-1.0,2018,6,Food & Non-Alcoholic Beverages
2018-07-01,01,0.7,0.2,2018,7,Food & Non-Alcoholic Beverages
2018-08-01,01,0.4,0.0,2018,8,Food & Non-Alcoholic Beverages
2018-09-01,01,0.5,0.2,2018,9,Food & Non-Alcoholic Beverages
2018-10-01,01,1.2,0.5,2018,10,Food & Non-Alcoholic Beverages
2018-11-01,01,1.1,0.2,2018,11,Food & Non-Alcoholic Beverages
2018-12-01,01,0.7,0.3,2018,12,Food & Non-Alcoholic Beverages
2019-01-01,01,1.0,0.9,2019,1,Food & Non-Alcoholic Beverages
2019-02-01,01,1.0,0.2,2019,2,Food & Non-Alcoholic Beverages
2019-03-01,01,1.1,-0.5,2019,3,Food & Non-Alcoholic Beverages
2019-04-01,01,1.1,-0.2,2019,4,Food & Non-Alcoholic Beverages
2019-05-01,01,1.2,0.3,2019,5,Food & Non-Alcoholic Beverages
2019-06-01,01,2.3,0.1,2019,6,Food & Non-Alcoholic Beverages
2019-07-01,01,2.4,0.3,2019,7,Food & Non-Alcoholic Beverages
2019-08-01,01,2.6,0.2,2019,8,Food & Non-Alcoholic Beverages
2019-09-01,01,2.2,-0.2,2019,9,Food & Non-Alcoholic Beverages
2019-10-01,01,1.8,0.1,2019,10,Food & Non-Alcoholic Beverages
2019-11-01,01,1.5,0.0,2019,11,Food & Non-Alcoholic Beverages
2019-12-01,01,1.7,0.5,2019,12,Food & Non-Alcoholic Beverages
2020-01-01,01,0.9,0.1,2020,1,Food & Non-Alcoholic Beverages
2020-02-01,01,0.8,0.1,2020,2,Food & Non-Alcoholic Beverages
2020-03-01,01,1.2,-0.1,2020,3,Food & Non-Alcoholic Beverages
2020-04-01,01,1.2,-0.1,2020,4,Food & Non-Alcoholic Beverages
2020-05-01,01,1.2,0.3,2020,5,Food & Non-Alcoholic Beverages
2020-06-01,01,1.6,0.4,2020,6,Food & Non-Alcoholic Beverages
2020-07-01,01,1.4,0.1,2020,7,Food & Non-Alcoholic Beverages
2020-08-01,01,1.3,0.1,2020,8,Food & Non-Alcoholic Beverages
2020-09-01,01,1.4,-0.1,2020,9,Food & Non-Alcoholic Beverages
2020-10-01,01,1.5,0.1,2020,10,Food & Non-Alcoholic Beverages
2020-11-01,01,1.4,-0.1,2020,11,Food & Non-Alcoholic Beverages
2020-12-01,01,1.4,0.5,2020,12,Food & Non-Alcoholic Beverages
2021-01-01,01,1.5,0.2,2021,1,Food & Non-Alcoholic Beverages
2021-02-01,01,1.4,0.0,2021,2,Food & Non-Alcoholic Beverages
2021-03-01,01,1.5,0.0,2021,3,Food & Non-Alcoholic Beverages
2021-04-01,01,1.9,0.3,2021,4,Food & Non-Alcoholic Beverages
2021-05-01,01,1.5,-0.1,2021,5,Food & Non-Alcoholic Beverages
2021-06-01,01,1.3,0.3,2021,6,Food & Non-Alcoholic Beverages
2021-07-01,01,1.3,0.0,2021,7,Food & Non-Alcoholic Beverages
2021-08-01,01,1.2,0.1,2021,8,Food & Non-Alcoholic Beverages
2021-09-01,01,1.9,0.6,2021,9,Food & Non-Alcoholic Beverages
2021-10-01,01,1.9,0.2,2021,10,Food & Non-Alcoholic Beverages
2021-11-01,01,2.7,0.6,2021,11,Food & Non-Alcoholic Beverages
2021-12-01,01,3.2,1.0,2021,12,Food & Non-Alcoholic Beverages
2022-01-01,01,3.6,0.6,2022,1,Food & Non-Alcoholic Beverages
2022-02-01,01,3.7,0.1,2022,2,Food & Non-Alcoholic Beverages
2022-03-01,01,4.0,0.3,2022,3,Food & Non-Alcoholic Beverages
2022-04-01,01,4.1,0.4,2022,4,Food & Non-Alcoholic Beverages
2022-05-01,01,5.2,0.9,2022,5,Food & Non-Alcoholic Beverages
2022-06-01,01,6.1,1.2,2022,6,Food & Non-Alcoholic Beverages
2022-07-01,01,6.9,0.7,2022,7,Food & Non-Alcoholic Beverages
2022-08-01,01,7.2,0.3,2022,8,Food & Non-Alcoholic Beverages
2022-09-01,01,6.8,0.3,2022,9,Food & Non-Alcoholic Beverages
2022-10-01,01,7.1,0.5,2022,10,Food & Non-Alcoholic Beverages
2022-11-01,01,7.3,0.7,2022,11,Food & Non-Alcoholic Beverages
2022-12-01,01,6.8,0.5,2022,12,Food & Non-Alcoholic Beverages
2023-01-01,01,6.7,0.6,2023,1,Food & Non-Alcoholic Beverages
2023-02-01,01,7.0,0.4,2023,2,Food & Non-Alcoholic Beverages
2023-03-01,01,6.9,0.1,2023,3,Food & Non-Alcoholic Beverages
2023-04-01,01,6.3,-0.1,2023,4,Food & Non-Alcoholic Beverages
2023-05-01,01,5.9,0.5,2023,5,Food & Non-Alcoholic Beverages
2023-06-01,01,4.7,0.1,2023,6,Food & Non-Alcoholic Beverages
2023-07-01,01,4.4,0.4,2023,7,Food & Non-Alcoholic Beverages
2023-08-01,01,4.1,0.1,2023,8,Food & Non-Alcoholic Beverages
2023-09-01,01,3.9,0.1,2023,9,Food & Non-Alcoholic Beverages
2023-10-01,01,3.6,0.1,2023,10,Food & Non-Alcoholic Beverages
2023-11-01,01,2.6,-0.3,2023,11,Food & Non-Alcoholic Beverages
2023-12-01,01,2.3,0.3,2023,12,Food & Non-Alcoholic Beverages
2024-01-01,01,2.0,0.3,2024,1,Food & Non-Alcoholic Beverages
2024-02-01,01,1.9,0.3,2024,2,Food & Non-Alcoholic Beverages
2024-03-01,01,1.7,0.0,2024,3,Food & Non-Alcoholic Beverages
2024-04-01,01,2.0,0.1,2024,4,Food & Non-Alcoholic Beverages
2024-05-01,01,1.8,0.3,2024,5,Food & Non-Alcoholic Beverages
2024-06-01,01,2.0,0.3,2024,6,Food & Non-Alcoholic Beverages
2024-07-01,01,1.6,0.1,2024,7,Food & Non-Alcoholic Beverages
2024-08-01,01,1.6,0.1,2024,8,Food & Non-Alcoholic Beverages
2024-09-01,01,1.6,0.1,2024,9,Food & Non-Alcoholic Beverages
2024-10-01,01,2.3,0.8,2024,10,Food & Non-Alcoholic Beverages
2024-11-01,01,2.6,0.0,2024,11,Food & Non-Alcoholic Beverages
2024-12-01,01,2.7,0.4,2024,12,Food & Non-Alcoholic Beverages
2025-01-01,01,2.5,0.1,2025,1,Food & Non-Alcoholic Beverages
2025-02-01,01,2.5,0.2,2025,2,Food & Non-Alcoholic Beverages
2025-03-01,01,2.5,0.1,2025,3,Food & Non-Alcoholic Beverages
2025-04-01,01,2.3,-0.1,2025,4,Food & Non-Alcoholic Beverages
2025-05-01,01,2.1,0.1,2025,5,Food & Non-Alcoholic Beverages
2025-06-01,01,2.1,0.2,2025,6,Food & Non-Alcoholic Beverages
2025-07-01,01,1.9,-0.1,2025,7,Food & Non-Alcoholic Beverages
2025-08-01,01,2.0,0.1,2025,8,Food & Non-Alcoholic Beverages
2025-09-01,01,2.1,0.2,2025,9,Food & Non-Alcoholic Beverages
2025-10-01,01,1.5,0.2,2025,10,Food & Non-Alcoholic Beverages
2025-11-01,01,1.5,0.0,2025,11,Food & Non-Alcoholic Beverages
2025-12-01,01,1.5,0.4,2025,12,Food & Non-Alcoholic Beverages
2026-01-01,01,1.5,0.2,2026,1,Food & Non-Alcoholic Beverages
2026-02-01,01,1.3,0.0,2026,2,Food & Non-Alcoholic Beverages
2026-03-01,01,1.1,-0.1,2026,3,Food & Non-Alcoholic Beverages
2026-04-01,01,1.2,0.0,2026,4,Food & Non-Alcoholic Beverages
1980-02-01,02,,0.0,1980,2,Alcoholic Beverages & Tobacco
1980-03-01,02,,0.0,1980,3,Alcoholic Beverages & Tobacco
1980-04-01,02,,1.2,1980,4,Alcoholic Beverages & Tobacco
1980-05-01,02,,0.0,1980,5,Alcoholic Beverages & Tobacco
1980-06-01,02,,0.0,1980,6,Alcoholic Beverages & Tobacco
1980-07-01,02,,4.6,1980,7,Alcoholic Beverages & Tobacco
1980-08-01,02,,0.5,1980,8,Alcoholic Beverages & Tobacco
1980-09-01,02,,0.5,1980,9,Alcoholic Beverages & Tobacco
1980-10-01,02,,0.0,1980,10,Alcoholic Beverages & Tobacco
1980-11-01,02,,6.5,1980,11,Alcoholic Beverages & Tobacco
1980-12-01,02,,0.0,1980,12,Alcoholic Beverages & Tobacco
1981-01-01,02,15.0,1.0,1981,1,Alcoholic Beverages & Tobacco
1981-02-01,02,15.6,0.5,1981,2,Alcoholic Beverages & Tobacco
1981-03-01,02,18.5,2.5,1981,3,Alcoholic Beverages & Tobacco
1981-04-01,02,17.1,0.0,1981,4,Alcoholic Beverages & Tobacco
1981-05-01,02,17.1,0.0,1981,5,Alcoholic Beverages & Tobacco
1981-06-01,02,17.1,0.0,1981,6,Alcoholic Beverages & Tobacco
1981-07-01,02,12.0,0.0,1981,7,Alcoholic Beverages & Tobacco
1981-08-01,02,12.0,0.5,1981,8,Alcoholic Beverages & Tobacco
1981-09-01,02,11.4,0.0,1981,9,Alcoholic Beverages & Tobacco
1981-10-01,02,11.4,0.0,1981,10,Alcoholic Beverages & Tobacco
1981-11-01,02,4.6,0.0,1981,11,Alcoholic Beverages & Tobacco
1981-12-01,02,5.1,0.5,1981,12,Alcoholic Beverages & Tobacco
1982-01-01,02,4.0,0.0,1982,1,Alcoholic Beverages & Tobacco
1982-02-01,02,3.5,0.0,1982,2,Alcoholic Beverages & Tobacco
1982-03-01,02,1.5,0.5,1982,3,Alcoholic Beverages & Tobacco
1982-04-01,02,1.5,0.0,1982,4,Alcoholic Beverages & Tobacco
1982-05-01,02,3.9,2.4,1982,5,Alcoholic Beverages & Tobacco
1982-06-01,02,3.9,0.0,1982,6,Alcoholic Beverages & Tobacco
1982-07-01,02,3.9,0.0,1982,7,Alcoholic Beverages & Tobacco
1982-08-01,02,3.9,0.5,1982,8,Alcoholic Beverages & Tobacco
1982-09-01,02,3.9,0.0,1982,9,Alcoholic Beverages & Tobacco
1982-10-01,02,3.9,0.0,1982,10,Alcoholic Beverages & Tobacco
1982-11-01,02,22.8,18.2,1982,11,Alcoholic Beverages & Tobacco
1982-12-01,02,23.2,0.8,1982,12,Alcoholic Beverages & Tobacco
1983-01-01,02,23.7,0.4,1983,1,Alcoholic Beverages & Tobacco
1983-02-01,02,24.2,0.4,1983,2,Alcoholic Beverages & Tobacco
1983-03-01,02,23.6,0.0,1983,3,Alcoholic Beverages & Tobacco
1983-04-01,02,27.9,3.5,1983,4,Alcoholic Beverages & Tobacco
1983-05-01,02,24.9,0.0,1983,5,Alcoholic Beverages & Tobacco
1983-06-01,02,24.9,0.0,1983,6,Alcoholic Beverages & Tobacco
1983-07-01,02,24.9,0.0,1983,7,Alcoholic Beverages & Tobacco
1983-08-01,02,24.8,0.4,1983,8,Alcoholic Beverages & Tobacco
1983-09-01,02,24.8,0.0,1983,9,Alcoholic Beverages & Tobacco
1983-10-01,02,24.8,0.0,1983,10,Alcoholic Beverages & Tobacco
1983-11-01,02,5.5,0.0,1983,11,Alcoholic Beverages & Tobacco
1983-12-01,02,4.7,0.0,1983,12,Alcoholic Beverages & Tobacco
1984-01-01,02,4.7,0.4,1984,1,Alcoholic Beverages & Tobacco
1984-02-01,02,4.3,0.0,1984,2,Alcoholic Beverages & Tobacco
1984-03-01,02,4.3,0.0,1984,3,Alcoholic Beverages & Tobacco
1984-04-01,02,1.1,0.4,1984,4,Alcoholic Beverages & Tobacco
1984-05-01,02,4.1,3.0,1984,5,Alcoholic Beverages & Tobacco
1984-06-01,02,4.1,0.0,1984,6,Alcoholic Beverages & Tobacco
1984-07-01,02,4.1,0.0,1984,7,Alcoholic Beverages & Tobacco
1984-08-01,02,3.7,0.0,1984,8,Alcoholic Beverages & Tobacco
1984-09-01,02,3.7,0.0,1984,9,Alcoholic Beverages & Tobacco
1984-10-01,02,3.7,0.0,1984,10,Alcoholic Beverages & Tobacco
1984-11-01,02,3.7,0.0,1984,11,Alcoholic Beverages & Tobacco
1984-12-01,02,3.7,0.0,1984,12,Alcoholic Beverages & Tobacco
1985-01-01,02,3.4,0.0,1985,1,Alcoholic Beverages & Tobacco
1985-02-01,02,3.4,0.0,1985,2,Alcoholic Beverages & Tobacco
1985-03-01,02,3.4,0.0,1985,3,Alcoholic Beverages & Tobacco
1985-04-01,02,3.0,0.0,1985,4,Alcoholic Beverages & Tobacco
1985-05-01,02,0.0,0.0,1985,5,Alcoholic Beverages & Tobacco
1985-06-01,02,0.0,0.0,1985,6,Alcoholic Beverages & Tobacco
1985-07-01,02,0.0,0.0,1985,7,Alcoholic Beverages & Tobacco
1985-08-01,02,0.0,0.0,1985,8,Alcoholic Beverages & Tobacco
1985-09-01,02,0.0,0.0,1985,9,Alcoholic Beverages & Tobacco
1985-10-01,02,0.0,0.0,1985,10,Alcoholic Beverages & Tobacco
1985-11-01,02,0.0,0.0,1985,11,Alcoholic Beverages & Tobacco
1985-12-01,02,0.0,0.0,1985,12,Alcoholic Beverages & Tobacco
1986-01-01,02,0.0,0.0,1986,1,Alcoholic Beverages & Tobacco
1986-02-01,02,0.0,0.0,1986,2,Alcoholic Beverages & Tobacco
1986-03-01,02,0.0,0.0,1986,3,Alcoholic Beverages & Tobacco
1986-04-01,02,0.0,0.0,1986,4,Alcoholic Beverages & Tobacco
1986-05-01,02,0.0,0.0,1986,5,Alcoholic Beverages & Tobacco
1986-06-01,02,0.0,0.0,1986,6,Alcoholic Beverages & Tobacco
1986-07-01,02,0.0,0.0,1986,7,Alcoholic Beverages & Tobacco
1986-08-01,02,0.0,0.0,1986,8,Alcoholic Beverages & Tobacco
1986-09-01,02,0.0,0.0,1986,9,Alcoholic Beverages & Tobacco
1986-10-01,02,0.0,0.0,1986,10,Alcoholic Beverages & Tobacco
1986-11-01,02,7.9,7.9,1986,11,Alcoholic Beverages & Tobacco
1986-12-01,02,8.3,0.3,1986,12,Alcoholic Beverages & Tobacco
1987-01-01,02,8.3,0.0,1987,1,Alcoholic Beverages & Tobacco
1987-02-01,02,8.7,0.3,1987,2,Alcoholic Beverages & Tobacco
1987-03-01,02,8.7,0.0,1987,3,Alcoholic Beverages & Tobacco
1987-04-01,02,8.7,0.0,1987,4,Alcoholic Beverages & Tobacco
1987-05-01,02,8.7,0.0,1987,5,Alcoholic Beverages & Tobacco
1987-06-01,02,8.7,0.0,1987,6,Alcoholic Beverages & Tobacco
1987-07-01,02,8.7,0.0,1987,7,Alcoholic Beverages & Tobacco
1987-08-01,02,8.7,0.0,1987,8,Alcoholic Beverages & Tobacco
1987-09-01,02,8.7,0.0,1987,9,Alcoholic Beverages & Tobacco
1987-10-01,02,8.7,0.0,1987,10,Alcoholic Beverages & Tobacco
1987-11-01,02,1.0,0.3,1987,11,Alcoholic Beverages & Tobacco
1987-12-01,02,0.7,0.0,1987,12,Alcoholic Beverages & Tobacco
1988-01-01,02,0.7,0.0,1988,1,Alcoholic Beverages & Tobacco
1988-02-01,02,0.3,0.0,1988,2,Alcoholic Beverages & Tobacco
1988-03-01,02,0.3,0.0,1988,3,Alcoholic Beverages & Tobacco
1988-04-01,02,0.3,0.0,1988,4,Alcoholic Beverages & Tobacco
1988-05-01,02,0.3,0.0,1988,5,Alcoholic Beverages & Tobacco
1988-06-01,02,0.3,0.0,1988,6,Alcoholic Beverages & Tobacco
1988-07-01,02,0.3,0.0,1988,7,Alcoholic Beverages & Tobacco
1988-08-01,02,4.0,3.6,1988,8,Alcoholic Beverages & Tobacco
1988-09-01,02,4.0,0.0,1988,9,Alcoholic Beverages & Tobacco
1988-10-01,02,2.7,-1.3,1988,10,Alcoholic Beverages & Tobacco
1988-11-01,02,2.3,0.0,1988,11,Alcoholic Beverages & Tobacco
1988-12-01,02,2.3,0.0,1988,12,Alcoholic Beverages & Tobacco
1989-01-01,02,2.6,0.3,1989,1,Alcoholic Beverages & Tobacco
1989-02-01,02,2.6,0.0,1989,2,Alcoholic Beverages & Tobacco
1989-03-01,02,2.6,0.0,1989,3,Alcoholic Beverages & Tobacco
1989-04-01,02,2.6,0.0,1989,4,Alcoholic Beverages & Tobacco
1989-05-01,02,2.6,0.0,1989,5,Alcoholic Beverages & Tobacco
1989-06-01,02,2.6,0.0,1989,6,Alcoholic Beverages & Tobacco
1989-07-01,02,2.6,0.0,1989,7,Alcoholic Beverages & Tobacco
1989-08-01,02,-1.0,0.0,1989,8,Alcoholic Beverages & Tobacco
1989-09-01,02,-1.0,0.0,1989,9,Alcoholic Beverages & Tobacco
1989-10-01,02,0.3,0.0,1989,10,Alcoholic Beverages & Tobacco
1989-11-01,02,0.3,0.0,1989,11,Alcoholic Beverages & Tobacco
1989-12-01,02,0.3,0.0,1989,12,Alcoholic Beverages & Tobacco
1990-01-01,02,0.0,0.0,1990,1,Alcoholic Beverages & Tobacco
1990-02-01,02,0.0,0.0,1990,2,Alcoholic Beverages & Tobacco
1990-03-01,02,0.0,0.0,1990,3,Alcoholic Beverages & Tobacco
1990-04-01,02,3.5,3.5,1990,4,Alcoholic Beverages & Tobacco
1990-05-01,02,3.5,0.0,1990,5,Alcoholic Beverages & Tobacco
1990-06-01,02,3.5,0.0,1990,6,Alcoholic Beverages & Tobacco
1990-07-01,02,3.5,0.0,1990,7,Alcoholic Beverages & Tobacco
1990-08-01,02,3.5,0.0,1990,8,Alcoholic Beverages & Tobacco
1990-09-01,02,3.5,0.0,1990,9,Alcoholic Beverages & Tobacco
1990-10-01,02,3.5,0.0,1990,10,Alcoholic Beverages & Tobacco
1990-11-01,02,4.8,1.2,1990,11,Alcoholic Beverages & Tobacco
1990-12-01,02,9.7,4.6,1990,12,Alcoholic Beverages & Tobacco
1991-01-01,02,10.3,0.6,1991,1,Alcoholic Beverages & Tobacco
1991-02-01,02,10.3,0.0,1991,2,Alcoholic Beverages & Tobacco
1991-03-01,02,10.6,0.3,1991,3,Alcoholic Beverages & Tobacco
1991-04-01,02,7.2,0.3,1991,4,Alcoholic Beverages & Tobacco
1991-05-01,02,7.5,0.3,1991,5,Alcoholic Beverages & Tobacco
1991-06-01,02,7.5,0.0,1991,6,Alcoholic Beverages & Tobacco
1991-07-01,02,7.8,0.3,1991,7,Alcoholic Beverages & Tobacco
1991-08-01,02,7.8,0.0,1991,8,Alcoholic Beverages & Tobacco
1991-09-01,02,7.8,0.0,1991,9,Alcoholic Beverages & Tobacco
1991-10-01,02,7.8,0.0,1991,10,Alcoholic Beverages & Tobacco
1991-11-01,02,7.1,0.6,1991,11,Alcoholic Beverages & Tobacco
1991-12-01,02,2.9,0.6,1991,12,Alcoholic Beverages & Tobacco
1992-01-01,02,2.6,0.3,1992,1,Alcoholic Beverages & Tobacco
1992-02-01,02,2.6,0.0,1992,2,Alcoholic Beverages & Tobacco
1992-03-01,02,2.3,0.0,1992,3,Alcoholic Beverages & Tobacco
1992-04-01,02,2.3,0.3,1992,4,Alcoholic Beverages & Tobacco
1992-05-01,02,8.1,6.0,1992,5,Alcoholic Beverages & Tobacco
1992-06-01,02,8.1,0.0,1992,6,Alcoholic Beverages & Tobacco
1992-07-01,02,7.8,0.0,1992,7,Alcoholic Beverages & Tobacco
1992-08-01,02,7.8,0.0,1992,8,Alcoholic Beverages & Tobacco
1992-09-01,02,7.8,0.0,1992,9,Alcoholic Beverages & Tobacco
1992-10-01,02,7.8,0.0,1992,10,Alcoholic Beverages & Tobacco
1992-11-01,02,22.4,14.2,1992,11,Alcoholic Beverages & Tobacco
1992-12-01,02,22.3,0.5,1992,12,Alcoholic Beverages & Tobacco
